Epochs,Training Loss,Validation Loss
502.0,257209.07330561426,64101.300838326664
503.0,257209.0732990479,64101.30083666139
504.0,257209.07329250747,64101.30083500268
505.0,257209.07328599298,64101.30083335056
506.0,257209.073279504,64101.3008317049
507.0,257209.07327304067,64101.30083006584
508.0,257209.07326660305,64101.300828433166
509.0,257209.07326019072,64101.300826806924
510.0,257209.0732538032,64101.30082518705
511.0,257209.07324744083,64101.30082357351
512.0,257209.07324110315,64101.30082196628
513.0,257209.07323479053,64101.30082036528
514.0,257209.0732285023,64101.30081877056
515.0,257209.0732222384,64101.300817181975
516.0,257209.07321599868,64101.30081559955
517.0,257209.07320978332,64101.3008140233
518.0,257209.07320359154,64101.30081245306
519.0,257209.073197424,64101.30081088894
520.0,257209.07319128016,64101.30080933079
521.0,257209.07318515997,64101.300807778636
522.0,257209.073179063,64101.30080623241
523.0,257209.07317298945,64101.300804692124
524.0,257209.07316693905,64101.30080315769
525.0,257209.07316091147,64101.300801629084
526.0,257209.07315490698,64101.30080010631
527.0,257209.07314892564,64101.300798589284
528.0,257209.07314296617,64101.30079707802
529.0,257209.07313702954,64101.30079557247
530.0,257209.07313111544,64101.3007940726
531.0,257209.07312522386,64101.300792578404
532.0,257209.07311935376,64101.30079108978
533.0,257209.07311350608,64101.30078960676
534.0,257209.0731076802,64101.3007881293
535.0,257209.07310187636,64101.30078665731
536.0,257209.07309609363,64101.30078519084
537.0,257209.0730903329,64101.30078372982
538.0,257209.07308459337,64101.30078227422
539.0,257209.07307887514,64101.30078082408
540.0,257209.07307317812,64101.300779379264
541.0,257209.07306750215,64101.30077793983
542.0,257209.07306184666,64101.30077650567
543.0,257209.07305621295,64101.30077507679
544.0,257209.07305059923,64101.300773653136
545.0,257209.07304500637,64101.30077223475
546.0,257209.07303943392,64101.30077082151
547.0,257209.073033882,64101.30076941344
548.0,257209.07302834984,64101.30076801054
549.0,257209.07302283833,64101.300766612745
550.0,257209.07301734685,64101.30076521999
551.0,257209.0730118748,64101.30076383233
552.0,257209.07300642293,64101.3007624497
553.0,257209.07300099093,64101.300761071994
554.0,257209.0729955781,64101.30075969935
555.0,257209.07299018512,64101.30075833162
556.0,257209.07298481124,64101.30075696884
557.0,257209.0729794568,64101.3007556109
558.0,257209.07297412137,64101.30075425783
559.0,257209.07296880512,64101.30075290961
560.0,257209.072963508,64101.30075156619
561.0,257209.0729582298,64101.30075022755
562.0,257209.07295297008,64101.3007488937
563.0,257209.07294772923,64101.30074756457
564.0,257209.07294250702,64101.30074624018
565.0,257209.07293730308,64101.300744920445
566.0,257209.07293211782,64101.30074360536
567.0,257209.07292695058,64101.30074229496
568.0,257209.0729218015,64101.300740989136
569.0,257209.0729166708,64101.300739687926
570.0,257209.07291155797,64101.300738391255
571.0,257209.07290646282,64101.3007370991
572.0,257209.0729013857,64101.300735811485
573.0,257209.07289632605,64101.30073452838
574.0,257209.07289128454,64101.30073324973
575.0,257209.07288625973,64101.300731975534
576.0,257209.07288125283,64101.30073070575
577.0,257209.07287626356,64101.30072944037
578.0,257209.0728712912,64101.30072817936
579.0,257209.072866336,64101.3007269227
580.0,257209.07286139796,64101.300725670415
581.0,257209.07285647714,64101.30072442236
582.0,257209.07285157306,64101.30072317863
583.0,257209.07284668554,64101.30072193919
584.0,257209.07284181486,64101.30072070401
585.0,257209.07283696122,64101.300719472994
586.0,257209.07283212375,64101.300718246166
587.0,257209.07282730268,64101.30071702355
588.0,257209.0728224982,64101.300715805104
589.0,257209.0728177101,64101.30071459079
590.0,257209.07281293804,64101.30071338057
591.0,257209.0728081821,64101.30071217444
592.0,257209.07280344205,64101.30071097242
593.0,257209.07279871867,64101.300709774405
594.0,257209.07279401048,64101.30070858045
595.0,257209.0727893183,64101.30070739048
596.0,257209.07278464202,64101.30070620452
597.0,257209.0727799813,64101.300705022535
598.0,257209.07277533613,64101.300703844514
599.0,257209.07277070647,64101.30070267041
600.0,257209.0727660924,64101.3007015002
601.0,257209.07276149376,64101.30070033392
602.0,257209.07275691009,64101.300699171494
603.0,257209.0727523416,64101.30069801292
604.0,257209.07274778828,64101.30069685819
605.0,257209.07274325017,64101.300695707265
606.0,257209.07273872697,64101.30069456013
607.0,257209.07273421832,64101.30069341677
608.0,257209.07272972507,64101.30069227719
609.0,257209.07272524608,64101.30069114133
610.0,257209.07272078196,64101.300690009215
611.0,257209.07271633256,64101.30068888079
612.0,257209.07271189764,64101.300687756026
613.0,257209.072707477,64101.300686634975
614.0,257209.0727030708,64101.300685517584
615.0,257209.07269867917,64101.30068440375
616.0,257209.07269430187,64101.3006832936
617.0,257209.0726899384,64101.300682186986
618.0,257209.07268558902,64101.300681084045
619.0,257209.0726812539,64101.30067998456
620.0,257209.07267693273,64101.30067888867
621.0,257209.0726726253,64101.300677796346
622.0,257209.07266833185,64101.30067670747
623.0,257209.07266405225,64101.30067562212
624.0,257209.0726597866,64101.30067454025
625.0,257209.07265553396,64101.30067346182
626.0,257209.07265129546,64101.30067238685
627.0,257209.07264707008,64101.30067131531
628.0,257209.07264285837,64101.30067024716
629.0,257209.07263865988,64101.300669182456
630.0,257209.07263447446,64101.300668121046
631.0,257209.07263030298,64101.300667063086
632.0,257209.0726261442,64101.30066600841
633.0,257209.07262199896,64101.30066495707
634.0,257209.07261786642,64101.300663909075
635.0,257209.07261374692,64101.300662864385
636.0,257209.07260964045,64101.30066182294
637.0,257209.072605547,64101.30066078478
638.0,257209.07260146635,64101.30065974988
639.0,257209.07259739834,64101.300658718224
640.0,257209.07259334298,64101.300657689746
641.0,257209.07258930037,64101.30065666452
642.0,257209.07258527048,64101.30065564248
643.0,257209.07258125307,64101.300654623614
644.0,257209.07257724763,64101.300653607934
645.0,257209.0725732552,64101.30065259536
646.0,257209.07256927472,64101.30065158593
647.0,257209.07256530688,64101.300650579666
648.0,257209.07256135117,64101.30064957645
649.0,257209.07255740787,64101.300648576296
650.0,257209.07255347623,64101.300647579286
651.0,257209.0725495569,64101.30064658531
652.0,257209.07254564948,64101.30064559444
653.0,257209.07254175426,64101.30064460651
654.0,257209.07253787087,64101.30064362166
655.0,257209.0725339994,64101.30064263976
656.0,257209.07253013938,64101.30064166092
657.0,257209.07252629145,64101.30064068501
658.0,257209.07252245516,64101.30063971208
659.0,257209.07251863013,64101.3006387421
660.0,257209.07251481691,64101.300637775064
661.0,257209.0725110156,64101.30063681095
662.0,257209.07250722562,64101.30063584974
663.0,257209.07250344695,64101.30063489143
664.0,257209.07249967923,64101.30063393602
665.0,257209.0724959232,64101.30063298348
666.0,257209.07249217865,64101.300632033766
667.0,257209.07248844518,64101.30063108693
668.0,257209.0724847228,64101.30063014292
669.0,257209.07248101168,64101.30062920175
670.0,257209.07247731145,64101.30062826334
671.0,257209.07247362222,64101.30062732778
672.0,257209.07246994422,64101.30062639498
673.0,257209.07246627685,64101.30062546494
674.0,257209.07246262088,64101.30062453766
675.0,257209.07245897493,64101.300623613155
676.0,257209.07245534036,64101.300622691364
677.0,257209.07245171643,64101.300621772265
678.0,257209.07244810293,64101.30062085589
679.0,257209.0724445004,64101.30061994225
680.0,257209.07244090844,64101.300619031266
681.0,257209.07243732683,64101.30061812301
682.0,257209.07243375585,64101.30061721737
683.0,257209.0724301953,64101.300616314344
684.0,257209.07242664517,64101.30061541403
685.0,257209.07242310533,64101.300614516294
686.0,257209.07241957565,64101.30061362119
687.0,257209.07241605668,64101.30061272868
688.0,257209.07241254745,64101.30061183878
689.0,257209.07240904888,64101.30061095144
690.0,257209.07240555962,64101.30061006668
691.0,257209.07240208154,64101.300609184495
692.0,257209.07239861297,64101.300608304875
693.0,257209.07239515422,64101.30060742772
694.0,257209.0723917058,64101.300606553166
695.0,257209.07238826703,64101.3006056811
696.0,257209.0723848383,64101.30060481152
697.0,257209.0723814195,64101.300603944466
698.0,257209.07237801014,64101.30060307987
699.0,257209.07237461078,64101.30060221775
700.0,257209.07237122097,64101.30060135809
701.0,257209.07236784097,64101.30060050092
702.0,257209.0723644707,64101.300599646136
703.0,257209.07236110992,64101.30059879382
704.0,257209.0723577586,64101.30059794391
705.0,257209.07235441683,64101.300597096415
706.0,257209.07235108453,64101.300596251356
707.0,257209.0723477616,64101.300595408604
708.0,257209.0723444481,64101.300594568296
709.0,257209.07234114397,64101.30059373033
710.0,257209.07233784895,64101.30059289474
711.0,257209.07233456345,64101.300592061496
712.0,257209.07233128694,64101.300591230596
713.0,257209.07232801986,64101.30059040201
714.0,257209.07232476195,64101.30058957574
715.0,257209.07232151288,64101.30058875179
716.0,257209.07231827304,64101.30058793015
717.0,257209.07231504237,64101.300587110774
718.0,257209.07231182052,64101.3005862937
719.0,257209.07230860775,64101.30058547887
720.0,257209.07230540362,64101.300584666344
721.0,257209.0723022085,64101.30058385605
722.0,257209.07229902255,64101.300583048025
723.0,257209.07229584517,64101.30058224219
724.0,257209.07229267628,64101.300581438605
725.0,257209.07228951645,64101.30058063724
726.0,257209.07228636523,64101.30057983807
727.0,257209.07228322272,64101.30057904111
728.0,257209.07228008873,64101.30057824634
729.0,257209.0722769636,64101.30057745377
730.0,257209.07227384654,64101.30057666332
731.0,257209.07227073872,64101.30057587503
732.0,257209.07226763858,64101.300575088906
733.0,257209.07226454763,64101.30057430493
734.0,257209.07226146484,64101.30057352314
735.0,257209.07225839014,64101.300572743385
736.0,257209.07225532396,64101.300571965825
737.0,257209.07225226634,64101.30057119031
738.0,257209.0722492167,64101.30057041694
739.0,257209.07224617555,64101.30056964563
740.0,257209.07224314226,64101.30056887646
741.0,257209.07224011768,64101.30056810933
742.0,257209.07223710045,64101.300567344275
743.0,257209.07223409213,64101.30056658126
744.0,257209.07223109153,64101.30056582031
745.0,257209.0722280991,64101.30056506138
746.0,257209.07222511477,64101.30056430449
747.0,257209.07222213814,64101.300563549674
748.0,257209.07221916955,64101.300562796816
749.0,257209.07221620902,64101.30056204596
750.0,257209.0722132565,64101.30056129717
751.0,257209.07221031137,64101.30056055031
752.0,257209.07220737453,64101.300559805495
753.0,257209.0722044455,64101.30055906263
754.0,257209.0722015238,64101.30055832173
755.0,257209.07219861017,64101.300557582785
756.0,257209.07219570404,64101.300556845796
757.0,257209.07219280573,64101.30055611074
758.0,257209.0721899151,64101.30055537768
759.0,257209.07218703194,64101.30055464649
760.0,257209.07218415657,64101.30055391724
761.0,257209.07218128841,64101.3005531899
762.0,257209.07217842832,64101.30055246448
763.0,257209.0721755752,64101.30055174096
764.0,257209.07217272985,64101.30055101932
765.0,257209.07216989188,64101.30055029963
766.0,257209.07216706115,64101.30054958174
767.0,257209.07216423796,64101.30054886574
768.0,257209.0721614222,64101.300548151616
769.0,257209.07215861377,64101.30054743932
770.0,257209.0721558122,64101.30054672895
771.0,257209.07215301823,64101.300546020335
772.0,257209.07215023183,64101.300545313585
773.0,257209.07214745192,64101.300544608675
774.0,257209.0721446794,64101.3005439056
775.0,257209.0721419143,64101.30054320429
776.0,257209.07213915617,64101.30054250482
777.0,257209.07213640507,64101.30054180713
778.0,257209.07213366113,64101.30054111126
779.0,257209.07213092435,64101.300540417156
780.0,257209.0721281946,64101.30053972486
781.0,257209.07212547175,64101.300539034295
782.0,257209.07212275543,64101.30053834552
783.0,257209.07212004653,64101.30053765846
784.0,257209.07211734453,64101.30053697321
785.0,257209.07211464903,64101.300536289695
786.0,257209.07211196056,64101.30053560787
787.0,257209.07210927946,64101.30053492783
788.0,257209.07210660435,64101.300534249516
789.0,257209.07210393628,64101.30053357287
790.0,257209.07210127526,64101.30053289801
791.0,257209.0720986207,64101.300532224814
792.0,257209.07209597313,64101.30053155331
793.0,257209.07209333195,64101.30053088352
794.0,257209.0720906976,64101.30053021539
795.0,257209.07208806978,64101.300529548935
796.0,257209.07208544845,64101.300528884196
797.0,257209.07208283385,64101.30052822107
798.0,257209.07208022574,64101.300527559644
799.0,257209.07207762398,64101.300526899875
800.0,257209.0720750292,64101.30052624176
801.0,257209.0720724406,64101.30052558524
802.0,257209.07206985814,64101.3005249304
803.0,257209.07206728263,64101.300524277154
804.0,257209.07206471343,64101.300523625556
805.0,257209.07206215017,64101.300522975595
806.0,257209.0720595937,64101.30052232724
807.0,257209.07205704346,64101.30052168047
808.0,257209.0720544995,64101.3005210353
809.0,257209.07205196185,64101.30052039176
810.0,257209.07204943013,64101.300519749784
811.0,257209.07204690552,64101.30051910935
812.0,257209.07204438635,64101.30051847055
813.0,257209.07204187353,64101.30051783331
814.0,257209.07203936705,64101.30051719765
815.0,257209.07203686654,64101.30051656353
816.0,257209.07203437237,64101.300515930976
817.0,257209.07203188416,64101.30051529992
818.0,257209.07202940225,64101.30051467043
819.0,257209.07202692612,64101.300514042494
820.0,257209.072024456,64101.30051341609
821.0,257209.07202199195,64101.3005127912
822.0,257209.07201953416,64101.30051216784
823.0,257209.0720170818,64101.30051154597
824.0,257209.0720146359,64101.30051092562
825.0,257209.0720121959,64101.30051030679
826.0,257209.07200976153,64101.30050968945
827.0,257209.07200733302,64101.30050907361
828.0,257209.07200491076,64101.30050845922
829.0,257209.07200249395,64101.300507846325
830.0,257209.07200008322,64101.30050723493
831.0,257209.0719976776,64101.300506625004
832.0,257209.07199527865,64101.30050601655
833.0,257209.07199288535,64101.300505409505
834.0,257209.0719904976,64101.30050480396
835.0,257209.07198811552,64101.300504199855
836.0,257209.07198573908,64101.3005035972
837.0,257209.07198336857,64101.300502995975
838.0,257209.0719810034,64101.30050239621
839.0,257209.0719786442,64101.30050179783
840.0,257209.07197628985,64101.300501200916
841.0,257209.07197394202,64101.3005006054
842.0,257209.0719715995,64101.300500011304
843.0,257209.07196926247,64101.30049941859
844.0,257209.07196693082,64101.300498827295
845.0,257209.07196460484,64101.300498237426
846.0,257209.07196228427,64101.30049764892
847.0,257209.07195996933,64101.30049706182
848.0,257209.07195765967,64101.30049647608
849.0,257209.07195535555,64101.30049589174
850.0,257209.0719530571,64101.30049530878
851.0,257209.07195076332,64101.30049472717
852.0,257209.0719484758,64101.30049414694
853.0,257209.07194619314,64101.30049356809
854.0,257209.071943916,64101.30049299055
855.0,257209.07194164413,64101.30049241442
856.0,257209.0719393773,64101.30049183953
857.0,257209.07193711583,64101.30049126607
858.0,257209.07193486005,64101.3004906939
859.0,257209.07193260937,64101.30049012309
860.0,257209.07193036392,64101.300489553614
861.0,257209.07192812342,64101.30048898544
862.0,257209.07192588833,64101.3004884186
863.0,257209.0719236582,64101.30048785306
864.0,257209.07192143326,64101.30048728883
865.0,257209.07191921383,64101.30048672595
866.0,257209.0719169995,64101.300486164306
867.0,257209.07191478933,64101.30048560399
868.0,257209.07191258558,64101.30048504492
869.0,257209.07191038635,64101.300484487176
870.0,257209.07190819192,64101.300483930696
871.0,257209.0719060027,64101.30048337552
872.0,257209.0719038185,64101.3004828216
873.0,257209.07190163957,64101.300482268925
874.0,257209.07189946534,64101.30048171756
875.0,257209.0718972958,64101.30048116743
876.0,257209.0718951319,64101.3004806186
877.0,257209.07189297242,64101.30048007096
878.0,257209.0718908181,64101.300479524594
879.0,257209.07188866852,64101.30047897941
880.0,257209.0718865241,64101.30047843553
881.0,257209.07188438418,64101.30047789289
882.0,257209.07188224932,64101.300477351455
883.0,257209.07188011915,64101.30047681123
884.0,257209.071877994,64101.30047627228
885.0,257209.0718758735,64101.3004757345
886.0,257209.07187375776,64101.300475197924
887.0,257209.07187164665,64101.30047466263
888.0,257209.07186954044,64101.300474128475
889.0,257209.07186743934,64101.30047359553
890.0,257209.07186534235,64101.30047306378
891.0,257209.07186325066,64101.30047253324
892.0,257209.07186116348,64101.300472003924
893.0,257209.07185908075,64101.30047147575
894.0,257209.0718570027,64101.30047094875
895.0,257209.07185492927,64101.30047042294
896.0,257209.0718528606,64101.30046989832
897.0,257209.07185079638,64101.30046937484
898.0,257209.07184873705,64101.30046885251
899.0,257209.0718466819,64101.30046833136
900.0,257209.07184463172,64101.30046781139
901.0,257209.07184258578,64101.300467292545
902.0,257209.07184054476,64101.3004667749
903.0,257209.0718385079,64101.30046625834
904.0,257209.07183647546,64101.300465742956
905.0,257209.071834448,64101.300465228705
906.0,257209.07183242438,64101.30046471558
907.0,257209.07183040562,64101.300464203596
908.0,257209.07182839134,64101.30046369273
909.0,257209.07182638126,64101.30046318299
910.0,257209.07182437571,64101.30046267432
911.0,257209.07182237456,64101.30046216684
912.0,257209.07182037795,64101.300461660445
913.0,257209.07181838565,64101.30046115519
914.0,257209.07181639745,64101.300460651
915.0,257209.07181441368,64101.30046014793
916.0,257209.07181243467,64101.30045964595
917.0,257209.07181045949,64101.30045914507
918.0,257209.07180848878,64101.300458645266
919.0,257209.07180652232,64101.300458146565
920.0,257209.07180456034,64101.30045764894
921.0,257209.0718026021,64101.30045715242
922.0,257209.0718006484,64101.30045665696
923.0,257209.07179869912,64101.300456162586
924.0,257209.0717967539,64101.300455669225
925.0,257209.07179481295,64101.300455176985
926.0,257209.07179287585,64101.30045468578
927.0,257209.07179094336,64101.30045419566
928.0,257209.07178901476,64101.30045370658
929.0,257209.0717870906,64101.300453218566
930.0,257209.07178517038,64101.30045273155
931.0,257209.0717832544,64101.30045224562
932.0,257209.07178134206,64101.30045176077
933.0,257209.07177943445,64101.300451276904
934.0,257209.07177753068,64101.3004507941
935.0,257209.07177563084,64101.3004503123
936.0,257209.07177373534,64101.300449831564
937.0,257209.0717718434,64101.300449351824
938.0,257209.07176995635,64101.30044887313
939.0,257209.07176807284,64101.30044839547
940.0,257209.07176619288,64101.30044791882
941.0,257209.07176431763,64101.30044744314
942.0,257209.07176244585,64101.30044696849
943.0,257209.0717605781,64101.300446494824
944.0,257209.0717587146,64101.30044602218
945.0,257209.07175685477,64101.30044555059
946.0,257209.07175499917,64101.30044507993
947.0,257209.07175314712,64101.300444610264
948.0,257209.07175129923,64101.300444141634
949.0,257209.0717494553,64101.30044367397
950.0,257209.07174761494,64101.300443207256
951.0,257209.07174577858,64101.30044274154
952.0,257209.07174394644,64101.30044227685
953.0,257209.07174211752,64101.30044181307
954.0,257209.07174029286,64101.30044135031
955.0,257209.07173847183,64101.30044088849
956.0,257209.07173665473,64101.30044042765
957.0,257209.0717348414,64101.300439967774
958.0,257209.07173303195,64101.30043950885
959.0,257209.071731226,64101.30043905088
960.0,257209.0717294237,64101.30043859386
961.0,257209.07172762556,64101.300438137805
962.0,257209.0717258308,64101.3004376827
963.0,257209.07172404,64101.30043722853
964.0,257209.07172225314,64101.30043677529
965.0,257209.07172046942,64101.30043632304
966.0,257209.07171868987,64101.30043587165
967.0,257209.07171691375,64101.300435421246
968.0,257209.07171514156,64101.30043497174
969.0,257209.07171337274,64101.3004345232
970.0,257209.07171160763,64101.30043407554
971.0,257209.07170984597,64101.30043362881
972.0,257209.07170808825,64101.30043318303
973.0,257209.0717063342,64101.30043273814
974.0,257209.07170458345,64101.300432294185
975.0,257209.07170283646,64101.300431851145
976.0,257209.07170109308,64101.30043140899
977.0,257209.071699353,64101.30043096774
978.0,257209.0716976171,64101.30043052741
979.0,257209.07169588387,64101.30043008795
980.0,257209.07169415482,64101.30042964938
981.0,257209.0716924293,64101.30042921171
982.0,257209.0716907069,64101.30042877498
983.0,257209.0716889882,64101.300428339135
984.0,257209.07168727304,64101.300427904134
985.0,257209.07168556127,64101.300427470014
986.0,257209.0716838528,64101.30042703681
987.0,257209.0716821482,64101.30042660444
988.0,257209.07168044682,64101.300426172944
989.0,257209.0716787489,64101.300425742345
990.0,257209.07167705448,64101.30042531263
991.0,257209.0716753635,64101.30042488377
992.0,257209.07167367564,64101.300424455774
993.0,257209.0716719914,64101.3004240286
994.0,257209.07167031078,64101.30042360234
995.0,257209.0716686331,64101.30042317696
996.0,257209.071666959,64101.30042275233
997.0,257209.0716652884,64101.30042232863
998.0,257209.07166362068,64101.30042190577
999.0,257209.07166195672,64101.30042148375
1000.0,257209.07166029591,64101.300421062544
