Epochs,Training Loss,Validation Loss
502.0,17106.98154804118,4668.811942248926
503.0,17106.981541434223,4668.811940521615
504.0,17106.981534853494,4668.811938801158
505.0,17106.981528298857,4668.811937087519
506.0,17106.981521770118,4668.811935380662
507.0,17106.98151526719,4668.811933680537
508.0,17106.981508789853,4668.811931987113
509.0,17106.981502337978,4668.811930300346
510.0,17106.98149591144,4668.8119286201945
511.0,17106.981489510028,4668.81192694663
512.0,17106.98148313367,4668.811925279599
513.0,17106.981476782177,4668.811923619076
514.0,17106.98147045543,4668.811921965015
515.0,17106.98146415323,4668.811920317384
516.0,17106.981457875485,4668.8119186761405
517.0,17106.981451622054,4668.811917041251
518.0,17106.981445392757,4668.811915412675
519.0,17106.98143918749,4668.81191379038
520.0,17106.981433006105,4668.8119121743275
521.0,17106.981426848455,4668.811910564483
522.0,17106.98142071442,4668.811908960808
523.0,17106.98141460385,4668.8119073632715
524.0,17106.98140851664,4668.811905771834
525.0,17106.981402452606,4668.811904186462
526.0,17106.981396411633,4668.811902607126
527.0,17106.981390393605,4668.811901033784
528.0,17106.981384398376,4668.811899466404
529.0,17106.98137842586,4668.811897904955
530.0,17106.98137247589,4668.8118963494035
531.0,17106.98136654834,4668.811894799709
532.0,17106.981360643083,4668.811893255845
533.0,17106.98135475997,4668.811891717781
534.0,17106.981348898935,4668.811890185478
535.0,17106.981343059797,4668.811888658908
536.0,17106.981337242476,4668.811887138038
537.0,17106.98133144685,4668.81188562283
538.0,17106.98132567275,4668.811884113262
539.0,17106.98131992011,4668.8118826093
540.0,17106.981314188746,4668.811881110908
541.0,17106.981308478633,4668.811879618059
542.0,17106.98130278959,4668.811878130723
543.0,17106.98129712149,4668.811876648867
544.0,17106.98129147426,4668.811875172467
545.0,17106.981285847764,4668.811873701479
546.0,17106.98128024189,4668.8118722358895
547.0,17106.981274656515,4668.811870775657
548.0,17106.98126909156,4668.811869320758
549.0,17106.981263546848,4668.811867871165
550.0,17106.981258022326,4668.811866426843
551.0,17106.981252517886,4668.811864987767
552.0,17106.981247033375,4668.81186355391
553.0,17106.981241568716,4668.811862125237
554.0,17106.981236123826,4668.811860701729
555.0,17106.981230698544,4668.81185928335
556.0,17106.98122529277,4668.8118578700805
557.0,17106.981219906418,4668.811856461884
558.0,17106.98121453944,4668.81185505874
559.0,17106.981209191603,4668.8118536606125
560.0,17106.981203862935,4668.811852267491
561.0,17106.98119855324,4668.811850879329
562.0,17106.981193262465,4668.811849496118
563.0,17106.981187990477,4668.811848117822
564.0,17106.981182737196,4668.811846744415
565.0,17106.981177502523,4668.811845375872
566.0,17106.98117228635,4668.811844012165
567.0,17106.98116708863,4668.811842653275
568.0,17106.98116190916,4668.81184129917
569.0,17106.98115674797,4668.811839949828
570.0,17106.981151604825,4668.811838605222
571.0,17106.981146479746,4668.811837265331
572.0,17106.98114137261,4668.811835930122
573.0,17106.981136283313,4668.811834599582
574.0,17106.981131211724,4668.811833273677
575.0,17106.981126157778,4668.811831952389
576.0,17106.981121121426,4668.811830635687
577.0,17106.981116102528,4668.811829323554
578.0,17106.98111110098,4668.8118280159615
579.0,17106.981106116767,4668.81182671289
580.0,17106.981101149693,4668.8118254143155
581.0,17106.9810961998,4668.811824120208
582.0,17106.981091266858,4668.8118228305575
583.0,17106.981086350894,4668.811821545333
584.0,17106.981081451744,4668.811820264503
585.0,17106.981076569344,4668.811818988067
586.0,17106.98107170366,4668.811817715979
587.0,17106.981066854518,4668.811816448231
588.0,17106.9810620219,4668.811815184799
589.0,17106.98105720571,4668.811813925659
590.0,17106.981052405852,4668.81181267079
591.0,17106.9810476222,4668.811811420168
592.0,17106.981042854746,4668.811810173774
593.0,17106.981038103393,4668.811808931583
594.0,17106.981033368054,4668.81180769358
595.0,17106.981028648617,4668.811806459742
596.0,17106.981023945023,4668.811805230042
597.0,17106.981019257208,4668.811804004467
598.0,17106.981014585093,4668.811802782991
599.0,17106.98100992857,4668.811801565597
600.0,17106.981005287565,4668.811800352265
601.0,17106.981000661985,4668.811799142971
602.0,17106.980996051818,4668.8117979376975
603.0,17106.98099145698,4668.811796736422
604.0,17106.980986877326,4668.81179553913
605.0,17106.98098231283,4668.811794345795
606.0,17106.980977763393,4668.811793156396
607.0,17106.980973228972,4668.811791970922
608.0,17106.9809687095,4668.811790789351
609.0,17106.98096420483,4668.811789611658
610.0,17106.980959714936,4668.811788437835
611.0,17106.98095523975,4668.811787267853
612.0,17106.980950779223,4668.811786101695
613.0,17106.980946333268,4668.811784939347
614.0,17106.98094190176,4668.811783780785
615.0,17106.980937484677,4668.811782625993
616.0,17106.98093308193,4668.811781474947
617.0,17106.980928693516,4668.81178032764
618.0,17106.980924319258,4668.811779184045
619.0,17106.980919959195,4668.811778044148
620.0,17106.980915613163,4668.811776907931
621.0,17106.980911281124,4668.811775775379
622.0,17106.98090696306,4668.811774646464
623.0,17106.980902658834,4668.811773521177
624.0,17106.980898368427,4668.811772399498
625.0,17106.98089409175,4668.81177128141
626.0,17106.98088982875,4668.811770166899
627.0,17106.98088557933,4668.811769055943
628.0,17106.98088134347,4668.811767948526
629.0,17106.98087712112,4668.811766844631
630.0,17106.980872912114,4668.811765744242
631.0,17106.98086871648,4668.811764647346
632.0,17106.98086453413,4668.811763553917
633.0,17106.980860365053,4668.811762463952
634.0,17106.98085620905,4668.811761377424
635.0,17106.98085206619,4668.811760294318
636.0,17106.980847936364,4668.811759214618
637.0,17106.980843819492,4668.811758138314
638.0,17106.98083971553,4668.8117570653885
639.0,17106.980835624454,4668.811755995816
640.0,17106.98083154615,4668.811754929593
641.0,17106.980827480573,4668.811753866695
642.0,17106.980823427664,4668.811752807113
643.0,17106.980819387383,4668.8117517508235
644.0,17106.98081535964,4668.811750697818
645.0,17106.980811344405,4668.811749648081
646.0,17106.980807341584,4668.8117486015935
647.0,17106.980803351147,4668.811747558344
648.0,17106.98079937306,4668.811746518312
649.0,17106.980795407217,4668.811745481491
650.0,17106.98079145357,4668.811744447859
651.0,17106.98078751213,4668.811743417408
652.0,17106.980783582716,4668.811742390117
653.0,17106.980779665388,4668.811741365975
654.0,17106.98077576004,4668.811740344965
655.0,17106.98077186662,4668.811739327073
656.0,17106.980767985056,4668.811738312286
657.0,17106.980764115317,4668.811737300592
658.0,17106.980760257353,4668.811736291975
659.0,17106.98075641113,4668.811735286417
660.0,17106.980752576554,4668.811734283913
661.0,17106.98074875356,4668.811733284439
662.0,17106.980744942153,4668.811732287987
663.0,17106.98074114224,4668.811731294541
664.0,17106.98073735379,4668.811730304093
665.0,17106.98073357673,4668.811729316624
666.0,17106.980729811006,4668.81172833212
667.0,17106.98072605656,4668.81172735057
668.0,17106.98072231338,4668.8117263719605
669.0,17106.980718581424,4668.811725396279
670.0,17106.980714860576,4668.811724423511
671.0,17106.98071115083,4668.811723453645
672.0,17106.980707452178,4668.811722486663
673.0,17106.980703764446,4668.811721522557
674.0,17106.980700087715,4668.811720561318
675.0,17106.98069642185,4668.8117196029225
676.0,17106.98069276686,4668.8117186473655
677.0,17106.980689122676,4668.811717694634
678.0,17106.98068548922,4668.8117167447135
679.0,17106.9806818665,4668.811715797591
680.0,17106.980678254415,4668.811714853256
681.0,17106.980674652994,4668.811713911698
682.0,17106.98067106206,4668.8117129729
683.0,17106.980667481683,4668.811712036853
684.0,17106.9806639118,4668.811711103546
685.0,17106.980660352325,4668.811710172964
686.0,17106.98065680325,4668.8117092450975
687.0,17106.980653264505,4668.811708319935
688.0,17106.98064973603,4668.81170739746
689.0,17106.980646217817,4668.811706477664
690.0,17106.980642709834,4668.811705560533
691.0,17106.980639211968,4668.811704646062
692.0,17106.980635724223,4668.811703734234
693.0,17106.980632246574,4668.811702825039
694.0,17106.980628778918,4668.811701918465
695.0,17106.980625321263,4668.811701014502
696.0,17106.980621873565,4668.811700113137
697.0,17106.980618435744,4668.8116992143605
698.0,17106.980615007767,4668.811698318159
699.0,17106.98061158961,4668.811697424523
700.0,17106.98060818124,4668.811696533443
701.0,17106.98060478259,4668.811695644907
702.0,17106.980601393607,4668.811694758901
703.0,17106.980598014314,4668.811693875418
704.0,17106.980594644585,4668.811692994441
705.0,17106.980591284435,4668.8116921159735
706.0,17106.98058793381,4668.81169123999
707.0,17106.9805845927,4668.811690366486
708.0,17106.98058126099,4668.811689495453
709.0,17106.980577938677,4668.811688626875
710.0,17106.980574625733,4668.811687760751
711.0,17106.980571322118,4668.811686897058
712.0,17106.980568027804,4668.811686035795
713.0,17106.980564742735,4668.811685176951
714.0,17106.98056146686,4668.811684320508
715.0,17106.980558200175,4668.811683466471
716.0,17106.980554942573,4668.8116826148125
717.0,17106.980551694083,4668.811681765534
718.0,17106.980548454656,4668.811680918621
719.0,17106.980545224214,4668.8116800740645
720.0,17106.98054200277,4668.811679231855
721.0,17106.980538790274,4668.811678391982
722.0,17106.980535586674,4668.811677554441
723.0,17106.980532391946,4668.811676719215
724.0,17106.98052920602,4668.8116758863
725.0,17106.980526028903,4668.811675055678
726.0,17106.980522860576,4668.8116742273505
727.0,17106.980519700926,4668.811673401301
728.0,17106.980516550004,4668.811672577517
729.0,17106.98051340769,4668.811671756004
730.0,17106.980510273996,4668.811670936736
731.0,17106.980507148895,4668.811670119715
732.0,17106.980504032304,4668.811669304923
733.0,17106.98050092426,4668.811668492356
734.0,17106.98049782468,4668.811667682003
735.0,17106.980494733514,4668.811666873863
736.0,17106.98049165077,4668.81166606791
737.0,17106.980488576388,4668.811665264146
738.0,17106.980485510354,4668.811664462567
739.0,17106.98048245261,4668.81166366316
740.0,17106.980479403148,4668.811662865914
741.0,17106.980476361892,4668.811662070818
742.0,17106.980473328873,4668.811661277861
743.0,17106.98047030397,4668.811660487044
744.0,17106.980467287278,4668.811659698354
745.0,17106.98046427861,4668.811658911786
746.0,17106.980461278043,4668.811658127322
747.0,17106.980458285536,4668.811657344959
748.0,17106.980455301033,4668.811656564694
749.0,17106.980452324482,4668.811655786508
750.0,17106.980449355862,4668.811655010404
751.0,17106.98044639515,4668.811654236363
752.0,17106.980443442313,4668.811653464382
753.0,17106.980440497366,4668.811652694452
754.0,17106.980437560214,4668.811651926566
755.0,17106.980434630826,4668.811651160719
756.0,17106.980431709202,4668.811650396894
757.0,17106.98042879532,4668.811649635092
758.0,17106.98042588911,4668.811648875297
759.0,17106.980422990582,4668.811648117504
760.0,17106.980420099662,4668.8116473617065
761.0,17106.98041721632,4668.8116466079
762.0,17106.9804143406,4668.811645856071
763.0,17106.98041147241,4668.811645106212
764.0,17106.980408611707,4668.81164435832
765.0,17106.980405758502,4668.811643612384
766.0,17106.98040291274,4668.811642868394
767.0,17106.980400074437,4668.8116421263485
768.0,17106.980397243467,4668.811641386234
769.0,17106.980394419887,4668.811640648043
770.0,17106.980391603676,4668.811639911772
771.0,17106.980388794724,4668.811639177407
772.0,17106.98038599309,4668.811638444954
773.0,17106.98038319872,4668.8116377143915
774.0,17106.980380411576,4668.8116369857225
775.0,17106.980377631553,4668.81163625893
776.0,17106.980374858762,4668.8116355340135
777.0,17106.980372093112,4668.811634810964
778.0,17106.980369334557,4668.811634089771
779.0,17106.980366583095,4668.81163337043
780.0,17106.98036383865,4668.811632652936
781.0,17106.980361101312,4668.811631937284
782.0,17106.980358370947,4668.811631223459
783.0,17106.980355647505,4668.811630511459
784.0,17106.980352931114,4668.8116298012765
785.0,17106.980350221573,4668.811629092906
786.0,17106.98034751894,4668.811628386338
787.0,17106.980344823212,4668.811627681562
788.0,17106.980342134284,4668.8116269785805
789.0,17106.98033945219,4668.811626277379
790.0,17106.980336776895,4668.811625577958
791.0,17106.98033410837,4668.811624880298
792.0,17106.98033144658,4668.811624184404
793.0,17106.980328791517,4668.811623490269
794.0,17106.98032614314,4668.81162279788
795.0,17106.98032350143,4668.811622107235
796.0,17106.98032086637,4668.81162141833
797.0,17106.980318237867,4668.81162073115
798.0,17106.980315616005,4668.811620045694
799.0,17106.980313000724,4668.811619361955
800.0,17106.980310391948,4668.811618679919
801.0,17106.98030778971,4668.811617999596
802.0,17106.980305193967,4668.811617320966
803.0,17106.980302604687,4668.811616644025
804.0,17106.980300021874,4668.811615968774
805.0,17106.980297445418,4668.811615295198
806.0,17106.980294875397,4668.811614623293
807.0,17106.980292311742,4668.811613953059
808.0,17106.98028975443,4668.811613284482
809.0,17106.980287203456,4668.811612617559
810.0,17106.98028465875,4668.81161195228
811.0,17106.980282120345,4668.811611288647
812.0,17106.980279588202,4668.811610626644
813.0,17106.980277062295,4668.8116099662775
814.0,17106.98027454261,4668.811609307525
815.0,17106.980272029086,4668.811608650394
816.0,17106.980269521733,4668.8116079948795
817.0,17106.980267020506,4668.811607340966
818.0,17106.98026452544,4668.8116066886505
819.0,17106.980262036406,4668.811606037932
820.0,17106.98025955349,4668.811605388796
821.0,17106.98025707659,4668.811604741247
822.0,17106.98025460574,4668.8116040952755
823.0,17106.980252140922,4668.811603450871
824.0,17106.980249682034,4668.811602808032
825.0,17106.980247229196,4668.811602166748
826.0,17106.980244782197,4668.811601527027
827.0,17106.98024234119,4668.811600888846
828.0,17106.980239906068,4668.811600252208
829.0,17106.9802374768,4668.811599617106
830.0,17106.980235053434,4668.81159898354
831.0,17106.980232635844,4668.811598351495
832.0,17106.980230224086,4668.811597720969
833.0,17106.980227818098,4668.811597091958
834.0,17106.980225417927,4668.811596464461
835.0,17106.980223023507,4668.811595838464
836.0,17106.980220634803,4668.811595213966
837.0,17106.98021825182,4668.8115945909585
838.0,17106.980215874497,4668.81159396944
839.0,17106.980213502873,4668.8115933494055
840.0,17106.980211136895,4668.811592730849
841.0,17106.980208776546,4668.811592113761
842.0,17106.980206421787,4668.811591498138
843.0,17106.980204072628,4668.811590883978
844.0,17106.980201729042,4668.811590271276
845.0,17106.980199391,4668.811589660023
846.0,17106.980197058478,4668.811589050214
847.0,17106.980194731477,4668.811588441851
848.0,17106.98019240999,4668.811587834915
849.0,17106.98019009394,4668.811587229417
850.0,17106.98018778335,4668.81158662534
851.0,17106.980185478194,4668.811586022684
852.0,17106.980183178453,4668.811585421444
853.0,17106.980180884086,4668.811584821617
854.0,17106.980178595142,4668.811584223188
855.0,17106.980176311517,4668.811583626166
856.0,17106.980174033244,4668.811583030537
857.0,17106.980171760282,4668.811582436295
858.0,17106.980169492625,4668.811581843444
859.0,17106.98016723026,4668.811581251972
860.0,17106.980164973156,4668.81158066188
861.0,17106.98016272125,4668.811580073148
862.0,17106.980160474628,4668.811579485797
863.0,17106.980158233186,4668.811578899801
864.0,17106.98015599696,4668.811578315161
865.0,17106.98015376587,4668.8115777318735
866.0,17106.980151539967,4668.811577149934
867.0,17106.980149319203,4668.811576569338
868.0,17106.980147103535,4668.811575990082
869.0,17106.98014489298,4668.811575412156
870.0,17106.9801426875,4668.811574835567
871.0,17106.980140487114,4668.811574260293
872.0,17106.98013829174,4668.811573686343
873.0,17106.98013610141,4668.811573113709
874.0,17106.980133916102,4668.811572542383
875.0,17106.980131735785,4668.811571972366
876.0,17106.98012956046,4668.811571403651
877.0,17106.980127390092,4668.811570836231
878.0,17106.980125224643,4668.811570270105
879.0,17106.980123064157,4668.811569705267
880.0,17106.98012090856,4668.811569141714
881.0,17106.980118757867,4668.811568579445
882.0,17106.980116612052,4668.811568018449
883.0,17106.98011447111,4668.811567458725
884.0,17106.980112335044,4668.811566900262
885.0,17106.980110203738,4668.811566343066
886.0,17106.98010807729,4668.81156578713
887.0,17106.980105955627,4668.811565232444
888.0,17106.980103838738,4668.811564679009
889.0,17106.98010172663,4668.811564126825
890.0,17106.980099619257,4668.81156357587
891.0,17106.980097516614,4668.811563026165
892.0,17106.980095418698,4668.8115624776865
893.0,17106.980093325474,4668.81156193044
894.0,17106.980091236932,4668.811561384416
895.0,17106.98008915308,4668.811560839613
896.0,17106.980087073825,4668.811560296025
897.0,17106.98008499925,4668.8115597536535
898.0,17106.980082929298,4668.811559212489
899.0,17106.98008086397,4668.811558672525
900.0,17106.980078803226,4668.811558133771
901.0,17106.98007674701,4668.811557596198
902.0,17106.980074695395,4668.811557059829
903.0,17106.98007264834,4668.811556524647
904.0,17106.980070605798,4668.81155599065
905.0,17106.980068567766,4668.81155545783
906.0,17106.980066534248,4668.811554926186
907.0,17106.9800645052,4668.811554395723
908.0,17106.980062480634,4668.8115538664215
909.0,17106.980060460515,4668.811553338286
910.0,17106.980058444868,4668.8115528113085
911.0,17106.980056433604,4668.811552285493
912.0,17106.980054426753,4668.811551760834
913.0,17106.980052424344,4668.81155123732
914.0,17106.980050426286,4668.811550714952
915.0,17106.980048432597,4668.811550193729
916.0,17106.980046443266,4668.811549673642
917.0,17106.98004445829,4668.81154915469
918.0,17106.98004247765,4668.81154863687
919.0,17106.980040501257,4668.811548120177
920.0,17106.980038529215,4668.81154760461
921.0,17106.980036561436,4668.8115470901585
922.0,17106.98003459794,4668.811546576824
923.0,17106.9800326387,4668.811546064601
924.0,17106.98003068373,4668.811545553493
925.0,17106.98002873296,4668.811545043488
926.0,17106.980026786398,4668.811544534583
927.0,17106.980024844015,4668.811544026779
928.0,17106.98002290587,4668.811543520069
929.0,17106.980020971896,4668.81154301445
930.0,17106.98001904207,4668.811542509919
931.0,17106.980017116362,4668.811542006471
932.0,17106.98001519485,4668.811541504103
933.0,17106.980013277403,4668.811541002817
934.0,17106.980011364078,4668.811540502602
935.0,17106.980009454863,4668.811540003455
936.0,17106.980007549704,4668.811539505377
937.0,17106.98000564866,4668.811539008366
938.0,17106.9800037516,4668.811538512411
939.0,17106.98000185864,4668.811538017513
940.0,17106.97999996968,4668.81153752367
941.0,17106.97999808473,4668.811537030875
942.0,17106.979996203805,4668.811536539127
943.0,17106.979994326866,4668.811536048427
944.0,17106.979992453904,4668.811535558758
945.0,17106.979990584932,4668.811535070134
946.0,17106.979988719857,4668.811534582537
947.0,17106.979986858776,4668.811534095974
948.0,17106.979985001588,4668.811533610439
949.0,17106.979983148354,4668.811533125925
950.0,17106.97998129898,4668.811532642432
951.0,17106.9799794535,4668.811532159958
952.0,17106.979977611947,4668.811531678499
953.0,17106.97997577419,4668.811531198049
954.0,17106.979973940324,4668.811530718603
955.0,17106.979972110315,4668.811530240164
956.0,17106.979970284086,4668.811529762728
957.0,17106.97996846169,4668.811529286287
958.0,17106.97996664315,4668.811528810845
959.0,17106.97996482838,4668.811528336392
960.0,17106.979963017395,4668.811527862931
961.0,17106.979961210185,4668.811527390448
962.0,17106.9799594067,4668.811526918957
963.0,17106.979957606964,4668.811526448442
964.0,17106.979955811,4668.811525978902
965.0,17106.97995401873,4668.81152551034
966.0,17106.979952230173,4668.811525042743
967.0,17106.979950445337,4668.811524576114
968.0,17106.979948664168,4668.8115241104515
969.0,17106.979946886702,4668.811523645749
970.0,17106.9799451129,4668.811523182
971.0,17106.97994334271,4668.811522719219
972.0,17106.979941576214,4668.811522257387
973.0,17106.97993981332,4668.811521796501
974.0,17106.979938054057,4668.811521336561
975.0,17106.979936298394,4668.811520877569
976.0,17106.97993454636,4668.811520419513
977.0,17106.979932797905,4668.811519962398
978.0,17106.979931052992,4668.811519506218
979.0,17106.979929311674,4668.811519050972
980.0,17106.97992757391,4668.811518596652
981.0,17106.979925839685,4668.811518143257
982.0,17106.979924109022,4668.8115176907895
983.0,17106.979922381837,4668.8115172392445
984.0,17106.97992065815,4668.811516788614
985.0,17106.979918938032,4668.811516338901
986.0,17106.979917221364,4668.811515890098
987.0,17106.979915508196,4668.8115154422085
988.0,17106.97991379844,4668.811514995222
989.0,17106.979912092196,4668.811514549144
990.0,17106.97991038939,4668.811514103963
991.0,17106.979908690002,4668.811513659685
992.0,17106.97990699406,4668.811513216299
993.0,17106.97990530157,4668.81151277381
994.0,17106.979903612442,4668.811512332209
995.0,17106.979901926738,4668.811511891494
996.0,17106.9799002444,4668.8115114516695
997.0,17106.979898565427,4668.811511012726
998.0,17106.979896889843,4668.811510574662
999.0,17106.979895217562,4668.811510137472
1000.0,17106.97989354869,4668.811509701162
